sba_physical_declaration_number,sba_eidl_declaration_number,fema_disaster_number,sba_disaster_number,damaged_property_city_name,damaged_property_zip_code,damaged_property_county/parish_name,damaged_property_state_code,total_verified_loss,verified_loss_real_estate,verified_loss_content,total_approved_loan_amount,approved_amount_real_estate,approved_amount_content,year,incident_type
13271,13272,4080,LA-00048,GRAY,70359,TERREBONNE,LA,35832,32582,3250,22700,19400,3300,2012,Hurricane
13271,13272,4080,LA-00048,GREENSBURG,70441,SAINT HELENA,LA,160486,155926,4560,99200,97400,1800,2012,Hurricane
13271,13272,4080,LA-00048,GREENWELL SPRINGS,70739,EAST BATON ROUGE,LA,8046,396,7650,8100,400,7700,2012,Hurricane
13271,13272,4080,LA-00048,GRETNA,70053,JEFFERSON,LA,1384530,1170990,213540,711300,609300,102000,2012,Hurricane
13271,13272,4080,LA-00048,GRETNA,70054,JEFFERSON,LA,37628,21078,16550,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,GRETNA,70056,JEFFERSON,LA,4871487,4191385,680102,2413200,2098700,314500,2012,Hurricane
13271,13272,4080,LA-00048,GRETNA,70056,ORLEANS,LA,5700,0,5700,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,GRETNA LANE,70056,JEFFERSON,LA,28118,25368,2750,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,GROSSE TETE,70740,IBERVILLE,LA,17855,17455,400,8500,8500,0,2012,Hurricane
13271,13272,4080,LA-00048,HAHNVILLE,70057,SAINT CHARLES,LA,313594,257929,55665,227000,180600,46400,2012,Hurricane
13271,13272,4080,LA-00048,HAMMOND,70401,TANGIPAHOA,LA,591320,431555,159765,155000,139200,15800,2012,Hurricane
13271,13272,4080,LA-00048,HAMMOND,70403,LIVINGSTON,LA,352441,264901,87540,243800,168400,75400,2012,Hurricane
13271,13272,4080,LA-00048,HAMMOND,70403,TANGIPAHOA,LA,869412,733152,136260,384700,309500,75200,2012,Hurricane
13271,13272,4080,LA-00048,HAMMOND,70404,TANGIPAHOA,LA,25845,23845,2000,2000,0,2000,2012,Hurricane
13271,13272,4080,LA-00048,HAMMOND,70443,TANGIPAHOA,LA,150,0,150,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,HARAHAN,70123,JEFFERSON,LA,529619,488063,41556,359800,331500,28300,2012,Hurricane
13271,13272,4080,LA-00048,HARAHAN,70123,ORLEANS,LA,18107,17607,500,18200,17700,500,2012,Hurricane
13271,13272,4080,LA-00048,HARVER,70058,JEFFERSON,LA,5108,4233,875,5200,4300,900,2012,Hurricane
13271,13272,4080,LA-00048,HARVEY,70056,JEFFERSON,LA,9942,9942,0,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,HARVEY,70058,JEFFERSON,LA,8540478,7674826,865652,4219400,3832400,387000,2012,Hurricane
13271,13272,4080,LA-00048,HARVEY,70058,ORLEANS,LA,8783,8533,250,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,HARVEY,70059,JEFFERSON,LA,5594,4794,800,5600,4800,800,2012,Hurricane
13271,13272,4080,LA-00048,HARVEY,70072,JEFFERSON,LA,107387,107237,150,50400,50400,0,2012,Hurricane
13271,13272,4080,LA-00048,HARVEY,70148,JEFFERSON,LA,25384,22959,2425,25400,23000,2400,2012,Hurricane
13271,13272,4080,LA-00048,HESTER,70743,SAINT JAMES,LA,31743,27993,3750,10500,8700,1800,2012,Hurricane
13271,13272,4080,LA-00048,HOLDEN,70744,LIVINGSTON,LA,279299,204269,75030,119800,98000,21800,2012,Hurricane
13271,13272,4080,LA-00048,HOLDEN,70744,SAINT HELENA,LA,20602,19602,1000,14000,13000,1000,2012,Hurricane
13271,13272,4080,LA-00048,HOUMA,70360,TERREBONNE,LA,118719,106444,12275,62800,52400,10400,2012,Hurricane
13271,13272,4080,LA-00048,HOUMA,70363,TERREBONNE,LA,619701,587016,32685,339700,326400,13300,2012,Hurricane
13271,13272,4080,LA-00048,HOUMA,70364,LAFOURCHE,LA,43188,40338,2850,33400,31400,2000,2012,Hurricane
13271,13272,4080,LA-00048,HOUMA,70364,TERREBONNE,LA,383048,331048,52000,109300,106000,3300,2012,Hurricane
13271,13272,4080,LA-00048,HOUMA,70397,TERREBONNE,LA,32795,32795,0,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,HUSSER,70442,TANGIPAHOA,LA,20281,17081,3200,3200,0,3200,2012,Hurricane
13271,13272,4080,LA-00048,INDEPENDENCE,70443,LIVINGSTON,LA,24742,24742,0,12500,12500,0,2012,Hurricane
13271,13272,4080,LA-00048,INDEPENDENCE,70443,TANGIPAHOA,LA,582078,521603,60475,233900,216500,17400,2012,Hurricane
13271,13272,4080,LA-00048,IRONTON,70083,PLAQUEMINES,LA,378488,277878,100610,95300,85000,10300,2012,Hurricane
13271,13272,4080,LA-00048,JEAN LAFFITE,70067,JEFFERSON,LA,11800,8800,3000,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,JEAN LAFITTE,70067,JEFFERSON,LA,25219,23744,1475,4100,4100,0,2012,Hurricane
13271,13272,4080,LA-00048,JEANERETTE,70544,SAINT MARY,LA,7841,7841,0,7900,7900,0,2012,Hurricane
13271,13272,4080,LA-00048,JEFFERSON,70121,JEFFERSON,LA,579106,480598,98508,407100,334300,72800,2012,Hurricane
13271,13272,4080,LA-00048,JESUIT BEND,70037,PLAQUEMINES,LA,1211,711,500,1300,800,500,2012,Hurricane
13271,13272,4080,LA-00048,KENER,70062,JEFFERSON,LA,2700,0,2700,2400,0,2400,2012,Hurricane
13271,13272,4080,LA-00048,KENNER,70062,JEFFERSON,LA,1136631,963227,173404,597300,522400,74900,2012,Hurricane
13271,13272,4080,LA-00048,KENNER,70065,ASCENSION,LA,23354,22604,750,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,KENNER,70065,JEFFERSON,LA,5330648,4676366,654282,2704800,2420700,284100,2012,Hurricane
13271,13272,4080,LA-00048,KENNER,70068,JEFFERSON,LA,7778,7778,0,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,KENTWOOD,70444,SAINT HELENA,LA,19998,19998,0,20000,20000,0,2012,Hurricane
13271,13272,4080,LA-00048,KENTWOOD,70444,TANGIPAHOA,LA,391514,302269,89245,77200,70300,6900,2012,Hurricane
13271,13272,4080,LA-00048,KILLIAN,70462,LIVINGSTON,LA,110110,85910,24200,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,KILLONA,70057,SAINT CHARLES,LA,62219,59193,3026,35700,33200,2500,2012,Hurricane
13271,13272,4080,LA-00048,LA  PLACE,70068,ST JOHN THE BAPTIST,LA,187722,115447,72275,164000,95500,68500,2012,Hurricane
13271,13272,4080,LA-00048,LA COMBE,70445,SAINT TAMMANY,LA,119495,71475,48020,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,LA PLACE,70062,ST JOHN THE BAPTIST,LA,115139,64439,50700,101700,64500,37200,2012,Hurricane
13271,13272,4080,LA-00048,LA PLACE,70065,ST JOHN THE BAPTIST,LA,90754,55179,35575,28600,0,28600,2012,Hurricane
13271,13272,4080,LA-00048,LA PLACE,70068,PLAQUEMINES,LA,158416,117491,40925,51000,51000,0,2012,Hurricane
13271,13272,4080,LA-00048,LA PLACE,70068,ST JOHN THE BAPTIST,LA,85311305,51121978,34189327,35642300,22459200,13132300,2012,Hurricane
13271,13272,4080,LA-00048,LA PLACE,70069,ST JOHN THE BAPTIST,LA,226801,90951,135850,40000,0,40000,2012,Hurricane
13271,13272,4080,LA-00048,LA PLACE,70421,ST JOHN THE BAPTIST,LA,38029,28219,9810,30700,23900,6800,2012,Hurricane
13271,13272,4080,LA-00048,LABADIEVILLE,70372,ASSUMPTION,LA,95704,89029,6675,90700,84100,6600,2012,Hurricane
13271,13272,4080,LA-00048,LACOMBE,70445,SAINT TAMMANY,LA,1724438,1225442,498996,652000,561700,90300,2012,Hurricane
13271,13272,4080,LA-00048,LACOME,70445,SAINT TAMMANY,LA,5280,5280,0,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,LAFITE,70067,JEFFERSON,LA,27563,27563,0,14000,14000,0,2012,Hurricane
13271,13272,4080,LA-00048,LAFITTE,70067,JEFFERSON,LA,4190121,3224229,965892,1703200,1335900,367300,2012,Hurricane
13271,13272,4080,LA-00048,LAFITTE,70067,LIVINGSTON,LA,95280,45430,49850,85500,45500,40000,2012,Hurricane
13271,13272,4080,LA-00048,LAFITTE,70076,JEFFERSON,LA,47863,43363,4500,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,LAFITTE,70094,JEFFERSON,LA,26500,25300,1200,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,LAPLACE,70068,ST JOHN THE BAPTIST,LA,36874863,22118735,14756128,7807500,4896500,2908500,2012,Hurricane
13271,13272,4080,LA-00048,LAPLACE,70086,ST JOHN THE BAPTIST,LA,58900,0,58900,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,LAPLCE,70068,ST JOHN THE BAPTIST,LA,213506,142656,70850,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,LAROSE,70373,LAFOURCHE,LA,606285,493300,112985,312500,261600,50900,2012,Hurricane
13271,13272,4080,LA-00048,LIVINGSTON,70754,LIVINGSTON,LA,715439,614948,100491,274200,199100,38400,2012,Hurricane
13271,13272,4080,LA-00048,LIVINGTON,70754,LIVINGSTON,LA,23892,22017,1875,23900,22100,1800,2012,Hurricane
13271,13272,4080,LA-00048,LIVONIA,70755,POINTE COUPEE,LA,15856,14256,1600,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,LOCKPORT,70374,LAFOURCHE,LA,130353,130353,0,89900,89900,0,2012,Hurricane
13271,13272,4080,LA-00048,LOCPORT,70374,LAFOURCHE,LA,4928,4928,0,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,LORANGER,70446,TANGIPAHOA,LA,61267,52017,9250,24300,20100,4200,2012,Hurricane
13271,13272,4080,LA-00048,LULING,70070,SAINT CHARLES,LA,847768,807513,40255,603800,578600,25200,2012,Hurricane
13271,13272,4080,LA-00048,LUTCHER,70071,SAINT JAMES,LA,357700,304910,52790,167700,149300,18400,2012,Hurricane
13271,13272,4080,LA-00048,MADISONVILLE,70447,SAINT TAMMANY,LA,3922223,2448078,1474145,1447000,1021100,425900,2012,Hurricane
13271,13272,4080,LA-00048,MAEEREO,70072,JEFFERSON,LA,7114,7114,0,7200,7200,0,2012,Hurricane
13271,13272,4080,LA-00048,MANCHAC,70421,ST JOHN THE BAPTIST,LA,33920,0,33920,34000,0,34000,2012,Hurricane
13271,13272,4080,LA-00048,MANDEVILLE,70448,SAINT TAMMANY,LA,3746752,2893664,853088,1841200,1440800,400400,2012,Hurricane
13271,13272,4080,LA-00048,MANDEVILLE,70471,SAINT TAMMANY,LA,420820,366624,54196,228700,209300,19400,2012,Hurricane
13271,13272,4080,LA-00048,MARINGOUIN,70757,IBERVILLE,LA,27183,24483,2700,27200,24500,2700,2012,Hurricane
13271,13272,4080,LA-00048,MARINGOUIN,70757,POINTE COUPEE,LA,5928,5128,800,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,MARREO,70072,JEFFERSON,LA,31139,23289,7850,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,MARRERO,70072,JEFFERSON,LA,8513148,7416616,1096532,4152600,3650000,502600,2012,Hurricane
13271,13272,4080,LA-00048,MARRERO,70072,LAFOURCHE,LA,1400,0,1400,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,MARRERO,70072,ORLEANS,LA,38223,37198,1025,38300,37200,1100,2012,Hurricane
13271,13272,4080,LA-00048,MATHEWS,70375,LAFOURCHE,LA,24630,23230,1400,23400,22000,1400,2012,Hurricane
13271,13272,4080,LA-00048,MAUREPAS,70445,LIVINGSTON,LA,151423,91523,59900,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,MAUREPAS,70449,ASCENSION,LA,105364,87684,17680,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,MAUREPAS,70449,LIVINGSTON,LA,3580288,2600877,979411,1027500,718100,309400,2012,Hurricane
13271,13272,4080,LA-00048,MERAUX,70075,SAINT BERNARD,LA,2013840,1864366,149474,1033400,985300,48100,2012,Hurricane
13271,13272,4080,LA-00048,METAIRE,70001,JEFFERSON,LA,900,0,900,900,0,900,2012,Hurricane
13271,13272,4080,LA-00048,METAIRIE,70001,JEFFERSON,LA,1759828,1627023,132805,1127800,1059400,68400,2012,Hurricane
13271,13272,4080,LA-00048,METAIRIE,70002,JEFFERSON,LA,1092513,945176,147337,647300,575100,72200,2012,Hurricane
13271,13272,4080,LA-00048,METAIRIE,70003,JEFFERSON,LA,3777102,3420879,356223,2085800,1919300,166500,2012,Hurricane
13271,13272,4080,LA-00048,METAIRIE,70005,JEFFERSON,LA,1165369,1063205,102164,732400,682400,50000,2012,Hurricane
13271,13272,4080,LA-00048,METAIRIE,70006,JEFFERSON,LA,1579307,1440349,138958,939700,886500,53200,2012,Hurricane
13271,13272,4080,LA-00048,METAIRIE,70119,JEFFERSON,LA,34866,34866,0,25700,25700,0,2012,Hurricane
13271,13272,4080,LA-00048,MONTEGUT,70377,LAFOURCHE,LA,144563,138013,6550,56700,56700,0,2012,Hurricane
13271,13272,4080,LA-00048,MONTEGUT,70377,TERREBONNE,LA,434435,389291,45144,80000,76700,3300,2012,Hurricane
13271,13272,4080,LA-00048,MONTPELIER,70422,SAINT HELENA,LA,11723,11723,0,11800,11800,0,2012,Hurricane
13271,13272,4080,LA-00048,MONTZ,70068,SAINT CHARLES,LA,99475,74082,25393,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,MONTZ,70068,ST JOHN THE BAPTIST,LA,26438,19388,7050,1400,1400,0,2012,Hurricane
13271,13272,4080,LA-00048,MORGAN CITY,70380,SAINT MARTIN,LA,19356,19356,0,9600,9600,0,2012,Hurricane
13271,13272,4080,LA-00048,MORGAN CITY,70380,SAINT MARY,LA,94191,91091,3100,29200,28000,1200,2012,Hurricane
13271,13272,4080,LA-00048,MORGAN CITY,70381,SAINT MARY,LA,80223,67523,12700,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,MOUNT AIRY,70076,ST JOHN THE BAPTIST,LA,123521,90146,33375,38900,38000,900,2012,Hurricane
13271,13272,4080,LA-00048,MOUNT HERMON,70450,WASHINGTON,LA,100880,96457,4423,36800,27700,2300,2012,Hurricane
13271,13272,4080,LA-00048,MT. AIRY,70076,ST JOHN THE BAPTIST,LA,112441,68046,44395,103100,63100,40000,2012,Hurricane
13271,13272,4080,LA-00048,MT. HERMAN,70450,WASHINGTON,LA,3600,3450,150,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,MYRTLE GROVE,70083,PLAQUEMINES,LA,80381,60386,19995,51000,31000,20000,2012,Hurricane
13271,13272,4080,LA-00048,NAPOLEONVILLE,70390,ASCENSION,LA,19996,19496,500,18700,18300,400,2012,Hurricane
13271,13272,4080,LA-00048,NAPOLEONVILLE,70390,ASSUMPTION,LA,218912,207737,11175,104100,99400,4700,2012,Hurricane
13271,13272,4080,LA-00048,NATALBANY,70451,TANGIPAHOA,LA,15558,15558,0,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,NEW OLEANS,70122,ORLEANS,LA,500,0,500,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,NEW OLREANS,70114,ORLEANS,LA,10072,9772,300,6500,6200,300,2012,Hurricane
13271,13272,4080,LA-00048,NEW OREANS,70131,ORLEANS,LA,7250,0,7250,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,NEW ORELANS,70131,ORLEANS,LA,56546,45346,11200,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,NEW ORLEAN,70115,ORLEANS,LA,18375,17375,1000,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,NEW ORLEANAS,70131,ORLEANS,LA,10915,10915,0,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,NEW ORLEANS,70058,JEFFERSON,LA,24506,24506,0,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,NEW ORLEANS,70112,ORLEANS,LA,27828,16173,11655,21300,16200,5100,2012,Hurricane
13271,13272,4080,LA-00048,NEW ORLEANS,70113,ORLEANS,LA,142568,116880,25688,46700,38200,5800,2012,Hurricane
13271,13272,4080,LA-00048,NEW ORLEANS,70114,JEFFERSON,LA,18855,17555,1300,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,NEW ORLEANS,70114,ORLEANS,LA,2650487,2376474,274013,1082100,980300,101800,2012,Hurricane
13271,13272,4080,LA-00048,NEW ORLEANS,70115,ORLEANS,LA,1747982,1642922,105060,1102800,1052400,50400,2012,Hurricane
13271,13272,4080,LA-00048,NEW ORLEANS,70116,ORLEANS,LA,805088,738238,66850,343500,315200,28300,2012,Hurricane
13271,13272,4080,LA-00048,NEW ORLEANS,70117,ORLEANS,LA,1917981,1711628,206353,674000,629800,44200,2012,Hurricane
13271,13272,4080,LA-00048,NEW ORLEANS,70118,ORLEANS,LA,1952090,1740147,211943,906600,852100,54500,2012,Hurricane
13271,13272,4080,LA-00048,NEW ORLEANS,70119,ORLEANS,LA,1925627,1687069,238558,698100,650600,42400,2012,Hurricane
13271,13272,4080,LA-00048,NEW ORLEANS,70121,JEFFERSON,LA,145805,129455,16350,46300,41000,5300,2012,Hurricane
13271,13272,4080,LA-00048,NEW ORLEANS,70122,ORLEANS,LA,3713387,3412127,301260,1940900,1817700,123200,2012,Hurricane
13271,13272,4080,LA-00048,NEW ORLEANS,70123,JEFFERSON,LA,69496,62251,7245,28600,28200,400,2012,Hurricane
13271,13272,4080,LA-00048,NEW ORLEANS,70124,ORLEANS,LA,1181849,1105311,76538,602800,571900,30900,2012,Hurricane
13271,13272,4080,LA-00048,NEW ORLEANS,70125,ORLEANS,LA,677574,588733,88841,434000,389800,44200,2012,Hurricane
13271,13272,4080,LA-00048,NEW ORLEANS,70126,ORLEANS,LA,2591626,2349904,241722,1336500,1215800,120700,2012,Hurricane
13271,13272,4080,LA-00048,NEW ORLEANS,70127,ORLEANS,LA,2324745,2133592,191153,934100,893000,41100,2012,Hurricane
13271,13272,4080,LA-00048,NEW ORLEANS,70128,ORLEANS,LA,2974108,2725430,248678,1604300,1484900,119400,2012,Hurricane
13271,13272,4080,LA-00048,NEW ORLEANS,70129,ORLEANS,LA,2643928,2063183,580745,1180500,920500,260000,2012,Hurricane
13271,13272,4080,LA-00048,NEW ORLEANS,70130,ORLEANS,LA,956024,865591,90433,487900,449100,38800,2012,Hurricane
13271,13272,4080,LA-00048,NEW ORLEANS,70131,ORLEANS,LA,4513080,4108620,404460,2629000,2398900,230100,2012,Hurricane
13271,13272,4080,LA-00048,NEW ORLEANS,70141,ORLEANS,LA,17102,16847,255,14000,14000,0,2012,Hurricane
13271,13272,4080,LA-00048,NEW ORLEANS,70174,ORLEANS,LA,1672,1672,0,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,NEW ORLEANS,70216,ORLEANS,LA,7984,7984,0,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,NEW ORLEANS,70231,ORLEANS,LA,5000,0,5000,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,NEW ORLEANS,71031,ORLEANS,LA,35539,32589,2950,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,NEW ROADS,70760,POINTE COUPEE,LA,35857,34807,1050,8600,8600,0,2012,Hurricane
13271,13272,4080,LA-00048,NEW SARPY,70078,SAINT CHARLES,LA,925,0,925,1000,0,1000,2012,Hurricane
13271,13272,4080,LA-00048,NORCO,70079,SAINT CHARLES,LA,119957,117457,2500,66600,64100,2500,2012,Hurricane
13271,13272,4080,LA-00048,NORWOOD,70761,EAST FELICIANA,LA,447200,347700,99500,240000,2.00E+05,40000,2012,Hurricane
13271,13272,4080,LA-00048,PARADIS,70080,SAINT CHARLES,LA,40512,35012,5500,27300,24400,2900,2012,Hurricane
13271,13272,4080,LA-00048,PATTERSON,70392,SAINT MARY,LA,90544,88394,2150,40900,40900,0,2012,Hurricane
13271,13272,4080,LA-00048,PAULINA,70763,SAINT JAMES,LA,490953,390528,100425,458900,305500,84600,2012,Hurricane
13271,13272,4080,LA-00048,PEARL RIVER,70452,SAINT TAMMANY,LA,508536,479226,29310,189200,185200,4000,2012,Hurricane
13271,13272,4080,LA-00048,PLAQUEMINE,70764,IBERVILLE,LA,65182,63582,1600,31000,31000,0,2012,Hurricane
13271,13272,4080,LA-00048,PLATTENVILLE,70393,ASSUMPTION,LA,150167,135292,14875,68100,65600,2500,2012,Hurricane
13271,13272,4080,LA-00048,POINT-A-LA-HACHE,70082,PLAQUEMINES,LA,7692,7317,375,3800,3400,400,2012,Hurricane
13271,13272,4080,LA-00048,POINT-ALE-HACHE,70082,PLAQUEMINES,LA,2075,0,2075,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,POINTE A LA HACHE,70082,PLAQUEMINES,LA,171750,151450,20300,86400,79100,7300,2012,Hurricane
13271,13272,4080,LA-00048,POINTE ALA HACHE,70082,PLAQUEMINES,LA,129040,104400,24640,6300,4300,2000,2012,Hurricane
13271,13272,4080,LA-00048,POINTE-A-LA-HACHE,70082,PLAQUEMINES,LA,13050,9475,3575,11100,7700,3400,2012,Hurricane
13271,13272,4080,LA-00048,PONCHATOULA,70454,TANGIPAHOA,LA,3136627,2255592,881035,1519800,1092000,417700,2012,Hurricane
13271,13272,4080,LA-00048,PONCHATOULA,71454,TANGIPAHOA,LA,61359,38119,23240,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,PORT ALLEN,70767,WEST BATON ROUGE,LA,87591,73746,13845,63200,51700,11500,2012,Hurricane
13271,13272,4080,LA-00048,PORT PULPHUR,70083,PLAQUEMINES,LA,4330,4330,0,4400,4400,0,2012,Hurricane
13271,13272,4080,LA-00048,PORT SULFUR,70083,PLAQUEMINES,LA,97517,57522,39995,65400,57600,7800,2012,Hurricane
13271,13272,4080,LA-00048,PORT SULPHER,70058,PLAQUEMINES,LA,143912,90212,53700,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,PORT SULPHER,70083,PLAQUEMINES,LA,168622,91247,77375,40000,0,40000,2012,Hurricane
13271,13272,4080,LA-00048,PORT SULPHUR,70083,PLAQUEMINES,LA,10087196,7745906,2341290,2845600,2152300,613500,2012,Hurricane
13271,13272,4080,LA-00048,PORT SUPHUR,70083,PLAQUEMINES,LA,2300,0,2300,2300,0,2300,2012,Hurricane
13271,13272,4080,LA-00048,PORT SUPLHUR,70083,PLAQUEMINES,LA,46370,45020,1350,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,PORT VINCENT,70726,LIVINGSTON,LA,31396,19136,12260,9100,9100,0,2012,Hurricane
13271,13272,4080,LA-00048,POYDRAS,70085,SAINT BERNARD,LA,13990,0,13990,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,PRAIRIEVILE,70769,ASCENSION,LA,31442,31292,150,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,PRAIRIEVILLE,70769,ASCENSION,LA,230126,219106,11020,188200,186200,2000,2012,Hurricane
13271,13272,4080,LA-00048,PRIDE,70770,EAST BATON ROUGE,LA,19393,19393,0,17600,17600,0,2012,Hurricane
13271,13272,4080,LA-00048,RACELAND,70394,LAFOURCHE,LA,458499,429849,28650,244600,222700,21900,2012,Hurricane
13271,13272,4080,LA-00048,RESERVE,70068,ST JOHN THE BAPTIST,LA,64978,48328,16650,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,RESERVE,70084,ST JOHN THE BAPTIST,LA,1947012,1365213,581799,909700,666200,243500,2012,Hurricane
13271,13272,4080,LA-00048,RIVER RIDGE,70123,JEFFERSON,LA,777720,713787,63933,434000,403100,30900,2012,Hurricane
13271,13272,4080,LA-00048,ROBERT,70455,TANGIPAHOA,LA,724484,565294,159190,314700,252800,61900,2012,Hurricane
13271,13272,4080,LA-00048,ROSEDALE,70772,IBERVILLE,LA,7277,6037,1240,1200,0,1200,2012,Hurricane
13271,13272,4080,LA-00048,ROSELAND,70422,TANGIPAHOA,LA,3900,0,3900,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,ROSELAND,70456,TANGIPAHOA,LA,75828,64828,11000,65400,59200,6200,2012,Hurricane
13271,13272,4080,LA-00048,RSERVE,70084,ST JOHN THE BAPTIST,LA,16628,15053,1575,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,SAINT,70087,SAINT CHARLES,LA,14027,14027,0,14000,14000,0,2012,Hurricane
13271,13272,4080,LA-00048,SAINT AMANT,70774,ASCENSION,LA,162090,114340,47750,116300,73300,43000,2012,Hurricane
13271,13272,4080,LA-00048,SAINT BERNARD,70085,SAINT BERNARD,LA,955284,815684,139600,246800,225700,21100,2012,Hurricane
13271,13272,4080,LA-00048,SAINT CHARLES,70087,SAINT CHARLES,LA,19990,16790,3200,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,SAINT GABRIEL,70776,IBERVILLE,LA,52124,42074,10050,43700,35000,8700,2012,Hurricane
13271,13272,4080,LA-00048,SAINT JAMES,70086,SAINT JAMES,LA,23653,20103,3550,14000,14000,0,2012,Hurricane
13271,13272,4080,LA-00048,SAINT ROSE,70087,SAINT CHARLES,LA,363247,290805,72442,156300,129200,27100,2012,Hurricane
13271,13272,4080,LA-00048,SCHRIEVER,70395,TERREBONNE,LA,50129,49229,900,12900,12400,500,2012,Hurricane
13271,13272,4080,LA-00048,SLAUGHTER,70777,EAST FELICIANA,LA,19573,18953,620,18200,17600,600,2012,Hurricane
13271,13272,4080,LA-00048,SLDIELL,70458,SAINT TAMMANY,LA,15167,15167,0,14000,14000,0,2012,Hurricane
13271,13272,4080,LA-00048,SLIDELL,70458,SAINT TAMMANY,LA,8624843,5711708,2913135,3292000,2338152.01,953847.99,2012,Hurricane
13271,13272,4080,LA-00048,SLIDELL,70460,SAINT TAMMANY,LA,3187534,2141799,1045735,1729200,1182900,546300,2012,Hurricane
13271,13272,4080,LA-00048,SLIDELL,70461,SAINT TAMMANY,LA,3591489,3038563,552926,1718400,1507400,211000,2012,Hurricane
13271,13272,4080,LA-00048,SORRENTO,70778,ASCENSION,LA,170365,155445,14920,83300,78900,4400,2012,Hurricane
13271,13272,4080,LA-00048,SPRINGFIELD,70462,LIVINGSTON,LA,2624967,1820327,804640,570100,322400,247700,2012,Hurricane
13271,13272,4080,LA-00048,SPRINGFIELD,70462,TANGIPAHOA,LA,28900,0,28900,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,ST BERNARD,70085,SAINT BERNARD,LA,234638,224103,10535,125900,116100,9800,2012,Hurricane
13271,13272,4080,LA-00048,ST FRANCISVILLE,70775,WEST FELICIANA,LA,14298,13798,500,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,ST JAMES,70086,ASCENSION,LA,35127,28407,6720,30300,28500,1800,2012,Hurricane
13271,13272,4080,LA-00048,ST JAMES,70086,SAINT JAMES,LA,78639,52639,26000,44700,44700,0,2012,Hurricane
13271,13272,4080,LA-00048,ST ROSE,70087,SAINT CHARLES,LA,115601,95823,19778,66800,61000,5800,2012,Hurricane
13271,13272,4080,LA-00048,ST. AMANT,70774,ASCENSION,LA,70173,40173,30000,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,ST. ROSE,70087,SAINT CHARLES,LA,68568,62748,5820,59400,54900,4500,2012,Hurricane
13271,13272,4080,LA-00048,SUN,70463,SAINT TAMMANY,LA,2080,330,1750,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,TANGIPAHOA,70465,TANGIPAHOA,LA,8150,0,8150,0,0,0,2012,Hurricane
13271,13272,4080,LA-00048,TARRYTOWN,70056,JEFFERSON,LA,12357,12357,0,12400,12400,0,2012,Hurricane
